pval	A	s.t..oConditionAKI	s.t..oConditionRef	gene	fdr
2.71716007621442e-35	0.0111585259447311	0.0097370420155653	2.88014109950385e-07	C2orf48	7.51974051092342e-31
5.66384270714154e-74	0.0226411633947506	0	0	C2orf54	1.66675563185761e-69
7.95616046054668e-181	0.0756569471666795	0	7.29290153184126e-06	C3	2.44468942471218e-176
1.23174942490186e-41	0.0245853379709845	0.00376138266820947	1.42652216510442e-05	C3orf52	3.46885273040861e-37
1.373885228128e-134	0.0323406066413458	0.000860363352689464	2.515866182351e-05	C3orf67	4.17688587055476e-130
8.75146684930818e-92	0.0321943862934148	0	-1.22284923298466e-07	C3orf85	2.61187528117603e-87
7.98754259986969e-72	0.101367618676376	0	0	C4orf19	2.3473790192497e-67
7.46957023474132e-25	0.0333278861733064	0	0.000733681367171835	C5AR1	1.98787672657171e-20
1.62332990813067e-14	0.0203854703539936	6.58922141524854e-05	0.450632107746565	C5orf15	4.01871552056829e-10
4.8857416414569e-28	0.0313679058943892	4.4349666261656e-07	0.0388323523698993	C5orf17	1.31880824127846e-23
5.58216460810566e-85	0.0968306889697107	0	0	C5orf67	1.65857274836035e-80
2.94531678305796e-36	0.0694083206957448	0	0	C6orf106	8.17796657983873e-32
5.33309758611948e-78	0.0247180822813399	0.00494270622452647	0.00118589948974701	C6orf132	1.57577034377072e-73
2.77791193712262e-29	0.037430055223938	0.0014329019607795	0.0718308638686049	C7orf50	7.54008637093191e-25
4.56447934936909e-19	0.0284988493259627	0	0	C8orf37-AS1	1.17352764072279e-14
9.09992362576503e-25	0.0183364522074725	0.00027951723348113	0.00144475226478874	C9	2.41985169056344e-20
0	0.3810368647927	0	0	C9orf3	0
1.20855836433286e-86	0.0310274733096803	6.23661954964327e-05	0.0165464498247273	C9orf66	3.59485685470811e-82
3.86701352523953e-32	0.0168749198822275	0	0.563078117394512	C9orf84	1.06037377875593e-27
1.8275033673487e-19	0.0368377861058187	0	0	C9orf85	4.71166918169841e-15
3.62727372205084e-41	0.0114808807257148	0	0.293665193729551	CA1	1.02049718896178e-36
9.25389431694696e-209	0.161406852391599	0	0.00159368895784734	CA12	2.85843541556174e-204
3.45594148787342e-14	0.0257773197085856	7.0178639247076e-06	0	CA13	8.52788121547644e-10
3.08665872704706e-23	0.0397074350482765	0	0	CA3	8.14847037353152e-19
2.37478520375728e-49	0.0196324830344808	0.0069729071984741	0.614158970365627	CA4	6.7823865419308e-45
2.359851679066e-15	0.0299363144931385	4.70126385487823e-07	0	CAAP1	5.89089774645247e-11
4.86559583392104e-22	0.0442591650490843	3.54425384158086e-05	0.00209380902277573	CAB39	1.27571057169576e-17
1.79509932363776e-56	0.0127742848756498	1.10989687031049e-05	0	CABCOCO1	5.1844263565982e-52
1.59622493812095e-46	0.0575335619814138	0	0	CACHD1	4.53822712157167e-42
5.87255645067972e-35	0.0913389906597963	0	0	CACNA1D	1.62387930974196e-30
4.02088286069453e-117	0.0967488512364398	0	0	CACNA1E	1.21539226230214e-112
1.88276936345117e-184	0.201453449243966	0	0	CACNA2D1	5.78913923873965e-180
6.80329706786648e-290	0.152634080610252	0	0	CACNA2D3	2.11915900366973e-285
1.54481736673339e-142	0.0835767872019938	0.000109946297380314	0.00269269158343144	CADM1	4.70829437033003e-138
5.73081931918654e-22	0.0125063616708633	0	0.0122735107442262	CADM4	1.50216235994518e-17
2.15815522254311e-66	0.0966394041284961	0	0	CADPS2	6.30720863788225e-62
1.18408726687562e-97	0.0577054647720949	0	0	CALB1	3.5462229555658e-93
7.78810059236195e-137	0.0725916348956803	0	0	CALCB	2.36952960522612e-132
1.20522521176609e-82	0.0464114124456132	0	0	CALCRL	3.5732517078441e-78
2.81766136777947e-27	0.0611062247443086	6.12961530441769e-05	0	CALD1	7.57979084546356e-23
2.98931200329032e-112	0.0883365423141874	0	0	CALM1	9.01995003872821e-108
2.01878065318509e-18	0.0163066266252813	0	0.00214061540490351	CAMK1	5.16565593537002e-14
4.97821482073906e-186	0.0721692896145998	2.44778458194927e-05	0	CAMK1D	1.53124909671113e-181
2.11854623158666e-113	0.0397164930851553	0	0	CAMK2A	6.39398438155171e-109
8.19186365960987e-156	0.13403704422368	0	0	CAMK2D	2.50400696483295e-151
1.24183932057434e-169	0.102890498816966	0	0	CAMK2G	3.80772772474503e-165
4.50461220758628e-224	0.106427467341408	0	0	CAMK2N1	1.39431261661418e-219
2.34194225645372e-42	0.0117287459775964	0	0.414665815716605	CAMKK1	6.60638491123031e-38
1.27507582308442e-165	0.178437962265533	0	0	CAMKMT	3.90632229160142e-161
2.09188750464138e-75	0.0641819549245673	0.00742317411011861	0.0340014539348525	CAMSAP2	6.16437409867721e-71
9.71453441250907e-78	0.0963125054143975	0	0	CAMTA1	2.86986775614343e-73
2.8045712420911e-13	0.016061117389856	8.44047522274849e-05	0.143518645440059	CAP1	6.85353074429801e-09
1.29104214403237e-232	0.112780002322127	0	0.000179882352767224	CAP2	4.00016497906989e-228
8.9303410412466e-12	0.0101364337880998	2.36141693116254e-06	0.508284793027064	CAPG	2.1383701623265e-07
9.87469942788476e-37	0.053967478293509	0	0	CAPN12	2.74585766991192e-32
9.01591484347733e-40	0.0247263723189359	1.0788776901971e-05	6.08915073193605e-05	CAPN13	2.527431408072e-35
1.80814302475121e-115	0.0694376835115193	0	0.000586969764449941	CAPN15	5.46185763486598e-111
1.37365203202877e-122	0.0589311720189401	0.000791767689393541	0.000216662666809475	CAPN2	4.16134146582794e-118
5.33805536531517e-66	0.0520365772638123	0	0.000354317849408314	CAPRIN1	1.55940611386952e-61
2.72532421954658e-27	0.02328969974957	4.46172168980796e-05	0	CAPS	7.33248481269008e-23
9.55761416496368e-28	0.0413161681709021	2.07164730281484e-06	0	CAPS2	2.57654162659091e-23
6.75171575711617e-83	0.0605743807251592	0	0	CAPZA2	2.00262641071823e-78
1.32866551919043e-29	0.0470845976457415	0	0	CAPZB	3.6099842156404e-25
3.86787268286241e-103	0.0247210158607793	0	0.0205313782066062	CARD11	1.1619476326587e-98
3.55837910997231e-225	0.0937481104378817	0	0.00437285127287668	CARHSP1	1.10167417244743e-220
0	0.209312820772872	1.29896629597059e-06	0	CARMIL1	0
1.05499823948121e-18	0.0270169710251068	0.00198815975992456	0.0119654248292976	CARNMT1	2.70501548602982e-14
2.06232054351172e-23	0.0276926865582296	0.000668692273935512	0.000468951321372202	CARS2	5.45009450033841e-19
1.54774485128382e-29	0.0272841078817262	4.13709161204978e-05	6.12350809670037e-06	CASC1	4.20413933954225e-25
0	0.762773297695896	0	0	CASC15	0
1.03356588220942e-10	0.0260312666632926	0.00553619560667912	0	CASC2	2.43322079989742e-06
7.87600599744304e-51	0.081580001541837	0.00372404815098759	0.00106455377530146	CASC4	2.25434919664812e-46
3.16807581032706e-33	0.0258146743857179	0	0	CASC9	8.72266312857349e-29
0	0.171665515518877	0	0	CASK	0
4.03072419607912e-26	0.0245475971521507	0.00128385443932427	0.175581789078389	CASP6	1.07906517453234e-21
4.87345574322135e-70	0.0609111583140416	0	6.58064521735779e-06	CASR	1.4302617915206e-65
2.89643502414212e-90	0.074742263250991	0.000143140146918297	0	CAST	8.63687959848939e-86
4.27106111732226e-75	0.0492280922462353	1.94417494996935e-05	8.56677690517227e-05	CASTOR2	1.25842544760783e-70
6.28432830437677e-61	0.0558777415905127	0.00142632440741236	0.0469354072033918	CASTOR3	1.82522031272319e-56
1.45118885774825e-40	0.0259210180002529	1.93712226541076e-05	0.0263885948757099	CASZ1	4.07769557138681e-36
5.69224947300365e-48	0.0430637012663277	0	0	CAT	1.62246186729023e-43
7.98264981715397e-111	0.119524689978137	0	0	CBFA2T2	2.40740753185729e-106
1.70873789556667e-128	0.103897646954606	0	0	CBLB	5.18601951304485e-124
9.8303443995718e-32	0.0254883083003256	3.39392074028e-06	0.0144345882983113	CBWD1	2.69174490349075e-27
1.32750179225855e-54	0.0345413717746763	0	0.180384909319377	CBX5	3.82240866062928e-50
3.94989455627062e-69	0.0375559737570722	0	0	CBX6	1.15799058706186e-64
6.45692488344884e-15	0.0136724911189002	0.00380790198472525	0.0448194268357529	CBX7	1.60441669503937e-10
6.71572778486376e-36	0.0387358770175445	0	2.5178206903842e-06	CC2D2A	1.86206984290918e-31
4.15275472483029e-16	0.0252792761126746	4.90855577411908e-05	0.0264527960816529	CCDC12	1.04508225405079e-11
2.19350907258228e-75	0.0459671644246232	0.000159479442373545	0	CCDC122	6.4636131841782e-71
2.56175558649863e-35	0.0108734019783714	0	0.543401859600915	CCDC144NL	7.09017093675227e-31
0	0.138509178282194	0	0	CCDC146	0
1.61495108362602e-42	0.0687406184235556	7.88686694602747e-06	0	CCDC148	4.55755345310099e-38
7.36542002395545e-15	0.0161194656583813	5.63676255838086e-06	1.32263011934919e-05	CCDC158	1.8291284087491e-10
3.02491373340252e-88	0.0556529513199004	0.000740053487548742	2.80337594691926e-05	CCDC178	9.00758811532602e-84
3.12870671124058e-14	0.0193660608068439	5.40519969262632e-05	0.19527238692112	CCDC18	7.7235253873685e-10
4.53371877685045e-28	0.0117996736079029	0	0.367250607515035	CCDC196	1.22396805818632e-23
9.11699634263064e-156	0.221306707961977	0	0	CCDC198	2.78670110208848e-151
1.66614284408338e-45	0.0922305809197412	9.20963031643129e-05	0.000974783008884983	CCDC30	4.72751370580218e-41
1.5614599366068e-44	0.0563809667267708	1.00990235508691e-05	4.63204261669237e-07	CCDC57	4.42205454047046e-40
4.2026384910792e-21	0.0402586691549866	0	0	CCDC6	1.09600609208855e-16
1.08367918751714e-59	0.0212196293572531	0	0.363246359109602	CCDC65	3.14353658714971e-55
1.85538132342088e-14	0.0308229743093341	0.000126127001521203	2.87572489338084e-06	CCDC7	4.59058447040794e-10
1.46848855088495e-10	0.01315347768002	0.000217708647669679	0.0174110273140697	CCDC82	3.44903905946348e-06
5.10001390848764e-74	0.0544196500681457	0	0.0144671594409362	CCDC84	1.500985093407e-69
1.03893486933258e-32	0.0200034746729167	0	9.48218707219617e-07	CCDC85A	2.85520080789979e-28
1.07595770396938e-30	0.02924419568257	0.00387704103364067	0.00253217700493996	CCDC88A	2.93467463757647e-26
6.90764427466758e-13	0.0215262278223156	0.000459075120125829	0.0298009648443144	CCDC88C	1.67952462894268e-08
1.12058252675116e-188	0.15244231445158	0.00169053043210288	0	CCDC91	3.44926507559274e-184
9.38110408893623e-75	0.0194954562713889	0.000786912067916479	0.0303149797108256	CCDC9B	2.76311039835528e-70
5.3555273497897e-86	0.0194531066090886	0	0	CCL2	1.59241250218647e-81
6.26260318601161e-230	0.0362999788471652	0	0	CCL28	1.93965345877152e-225
2.43119822025526e-73	0.0454443104266676	0	0.000226260260877742	CCNC	7.15088332523679e-69
6.86634022584669e-181	0.0339650769626599	0	0.0366740996362205	CCND2	2.10988902459817e-176
0	0.205823125367012	0	0	CCND3	0
2.94660431167751e-13	0.0392928921135718	0	0	CCNH	7.198259672997e-09
1.18301380888451e-72	0.0603725025987312	0	3.26888102060718e-05	CCNI	3.47806059812047e-68
8.45115937890858e-36	0.0572459560735794	0	0	CCNL1	2.34257686823967e-31
7.66454600416476e-21	0.054803055857126	0.00018462699733196	0	CCNL2	1.99485138850396e-16
1.38523144437365e-96	0.0563882782626968	0	0.000198869692259407	CCNT2-AS1	4.14572066672145e-92
1.04460510853593e-116	0.137062521411949	0	0	CCNY	3.15679663799559e-112
2.51687074954065e-12	0.0216809788171026	0	2.10669554883136e-05	CCNYL1	6.07245405741672e-08
6.87976862558749e-70	0.15116557054887	0	0	CCSER1	2.01852411474737e-65
1.49734925057743e-23	0.013970934077405	0.00227033822365863	0.0358419475325593	CCZ1	3.96048876777731e-19
9.33559591703581e-19	0.0128706382386997	0.00162734927228741	0.0419939544485193	CCZ1B	2.3948604205972e-14
2.79300284165404e-69	0.0406146647284623	0	9.53378014256767e-07	CD151	8.18964293229799e-65
4.19844568442543e-12	0.0254636204717104	0	0	CD164	1.00985214047485e-07
0	0.0611710716243535	0	0.0365478901105599	CD200	0
4.30668239110988e-49	0.0266709504106953	0	0	CD226	1.22942862219014e-44
6.65110181488545e-167	0.124682454469281	0	0	CD24	2.0382966621898e-162
5.28371068016512e-212	0.152335713844089	0.000574042800057906	0	CD2AP	1.63277227438462e-207
7.47639844162632e-50	0.0120812522910794	0.00332976605449936	1.70710301540811e-05	CD40	2.1367546746168e-45
1.11541112779466e-26	0.0268385253915059	0	5.19885416244703e-06	CD63	2.99264805587307e-22
6.2575355109885e-31	0.0463029461214245	0	9.39610443284611e-07	CD74	1.70824461914475e-26
6.53392666284902e-26	0.0278652912267702	0	0	CD81	1.74749868597897e-21
8.95902447252557e-30	0.0212144923797964	0	0.00421237909817485	CD83	2.43551080285608e-25
8.16962822806361e-58	0.0371615717776558	0.000718566792570541	0.000233916377392618	CD99	2.36363683894336e-53
4.19832774590713e-22	0.0213594033516902	0.00451858454455917	0.668302006836854	CD99L2	1.10130533430636e-17
5.68702676890901e-19	0.026298562700699	0.00934423416262997	0	CDC14A	1.46105404720041e-14
1.48085719674825e-25	0.0643138307567992	7.05834856729037e-07	0	CDC14B	3.95536957251456e-21
4.39208595147434e-76	0.05671108313747	0	0.000948684029491442	CDC42	1.29505046365172e-71
3.22031964741771e-12	0.0548234156008284	0	0	CDC42BPA	7.7558178388408e-08
2.8414581535121e-96	0.0768029362382742	4.71058307632832e-06	1.09673637532781e-06	CDC42BPB	8.50192694112357e-92
3.50928744611039e-78	0.0176492091460381	0	0.000708341262667056	CDC42EP1	1.03706462607454e-73
1.24911122249564e-23	0.0150118835321154	0.00703900953901371	0.381850608830272	CDC42SE1	3.30574132314021e-19
1.00758727460393e-85	0.0668694675136907	4.59699109655043e-05	0	CDC73	2.99575848485241e-81
4.57281742316699e-82	0.019706228669424	2.05086072389005e-05	4.61424725661796e-06	CDCP1	1.35497153065861e-77
1.06988185119542e-75	0.0504122924665752	0.00758181993705453	0.00332112123080247	CDH1	3.15379772095386e-71
7.64185807016962e-243	0.150099296944784	0	0	CDH16	2.37012228046311e-238
9.44529692917364e-271	0.224436044584787	0	0	CDH2	2.93682617418796e-266
1.47601110330408e-246	0.041608974273717	0	0	CDH22	4.57917684689057e-242
8.35891444367998e-127	0.0333470573265063	0	0.275553384907513	CDH4	2.53550951820145e-122
0	0.920462334728139	0	0	CDH6	0
0	0.367860684446336	0	0	CDH9	0
8.69911448020685e-94	0.0435563416440715	9.27429780439581e-06	0	CDHR2	2.59938239783061e-89
1.32557486868983e-188	0.191813462108183	0	0	CDHR3	4.0801194458273e-184
0	0.216279205333971	0	0	CDHR5	0
2.52689595778161e-10	0.0145370745814699	0.00994989157665016	5.94019300363402e-05	CDIP1	5.90838812848496e-06
1.09050304378078e-66	0.0742296783578555	0	0	CDK10	3.18808564849311e-62
8.60280938273365e-18	0.0201436517260388	0.00408570881664061	0.000156089406116555	CDK11B	2.19216788690819e-13
2.03633267507422e-94	0.107231644027696	0	0	CDK13	6.08639473252934e-90
7.10213757292862e-66	0.131537009436975	0	0	CDK14	2.07467642780391e-61
1.62684039032357e-47	0.0459825422288138	0	-1.15007706469328e-07	CDK17	4.63372948375863e-43
2.23586690316884e-46	0.0579670007041346	0	0	CDK19	6.35366297873489e-42
4.91413989215445e-27	0.0181454661037454	0	0.000189469925668651	CDK3	1.32028196482514e-22
1.18991539082963e-19	0.0242636982022194	5.96745505432317e-06	0.246492307878602	CDK5RAP2	3.07152859834853e-15
8.38179067718091e-39	0.0402230045018507	0	0	CDK5RAP3	2.34338103752624e-34
0	0.129539739272948	0	0	CDK6	0
3.83136359181777e-20	0.0262656211091018	7.21316429835861e-06	0.048819184629101	CDK7	9.92438111188557e-16
7.94894471582741e-22	0.0448893222398596	0.000133683314409494	8.68076231848591e-05	CDK8	2.08254402609962e-17
2.60639017828668e-119	0.156554124776498	0	0	CDKAL1	7.88667604047767e-115
9.01923063584809e-26	0.0324603333834978	5.61411301847059e-06	0	CDKL2	2.41084034896219e-21
1.11205653454385e-38	0.0488683799757716	2.44257740250609e-06	4.39393757234452e-06	CDKL5	3.10808680839661e-34
1.43727641505615e-12	0.0151473377044299	3.69570201657066e-05	0	CDKN1C	3.47892756264342e-08
2.92382203869595e-133	0.1454174736931	9.51614356131669e-05	0.0499159816863904	CDR2	8.88666470441248e-129
4.56963652915452e-11	0.0128357036919449	3.35285198401758e-05	0.621304456112688	CDV3	1.08231841193025e-06
4.1408834803994e-59	0.0553772035562011	2.71150726827152e-06	0	CDYL	1.20015225912416e-54
1.00084369135214e-17	0.0269759632614738	2.07410311471312e-05	0	CDYL2	2.54944913498131e-13
2.4159779447621e-34	0.0282724903137039	0.00449150649740032	0.00975693327186811	CEACAM1	6.66882392092683e-30
3.89664795364546e-13	0.0162650658873862	0	0.00153115128888015	CEACAM19	9.50509335332736e-09
4.27693058343375e-154	0.15187175315547	0	0	CELF1	1.30698721699152e-149
1.89652409003998e-177	0.0790180101188256	0	0	CELF2	5.82365652328576e-173
1.60824136673632e-19	0.0510580148018047	0	0	CELSR1	4.14829778135966e-15
3.58341954506642e-26	0.0115507326465977	0	0.561602094518578	CEMIP	9.59496417386984e-22
8.13696476963774e-48	0.0812047307068854	0	0	CEMIP2	2.31838400216519e-43
0	0.207977756326997	0	2.69095512606121e-06	CEP112	0
2.46862857543738e-82	0.0417829356668444	0.000472874414102709	0.00374572796377781	CEP128	7.31800254902658e-78
2.70364067365423e-17	0.0259166860527706	0.00379830603115744	0.00181578026869267	CEP162	6.86886949548594e-13
2.96030849469443e-116	0.0637240075053866	0.00014949591700647	0.000393839392658024	CEP170	8.9448681475687e-112
1.28490113947807e-35	0.0418451210209407	0.00427908792826526	0.115759775722334	CEP192	3.559818606924e-31
1.95320772075915e-81	0.0601811093009691	0	0	CEP70	5.78520594811653e-77
1.87645535804034e-22	0.0315485495056973	0.00817611877715368	0	CEPT1	4.9311370353942e-18
1.07589670222581e-160	0.0245756281667822	2.4968364110145e-06	0.000273149789907001	CERS3-AS1	3.29245908815144e-156
2.01622268970066e-85	0.0439605577491114	2.81254247219698e-06	0.190473365155866	CERS5	5.99362518967315e-81
5.8777076784726e-27	0.0600382500730301	0	0	CERS6	1.57875228243774e-22
3.11933659800546e-55	0.0359458714441512	0	2.88971327389032e-06	CES2	8.99117581009094e-51
8.8022975707719e-99	0.0581927902299524	6.93512648610173e-05	6.94092698744209e-06	CFAP221	2.63743242113038e-94
5.36825891569454e-13	0.0208993936515955	0.0018741058433423	0	CFAP299	1.30700999820415e-08
9.59231408001354e-19	0.0199642802429908	0.00179257979363495	0.380279761866651	CFAP36	2.46052448466427e-14
3.17621063321869e-18	0.0224131066625941	0.00480469962998986	0.459993097953867	CFAP43	8.11966486276026e-14
3.49615747475506e-56	0.0433217646615626	9.35180910044409e-07	0	CFAP46	1.00944554768603e-51
5.1114518914877e-181	0.0429631620838037	0	0.0344227416032744	CFAP54	1.57074916625417e-176
6.92915085782926e-38	0.0238631402507081	3.84733500391476e-07	1.00744441384748e-05	CFAP57	1.93288663179147e-33
3.1686919714226e-37	0.0915450360605059	0	0	CFDP1	8.82353966362336e-33
6.96892842308863e-62	0.0231291023080136	0	0.0660331457573413	CFH	2.02698252113956e-57
2.74129964372657e-55	0.0167072178901958	0	0.0002242756812188	CFLAR-AS1	7.90344100282807e-51
3.65457196293241e-27	0.0113282339761522	0.00141729217101982	7.35099799070715e-06	CFTR	9.82495126514748e-23
5.34264231681098e-33	0.0281704950676533	0.00158450188743536	0.0243639647756396	CGGBP1	1.4699211806242e-28
4.58834571774452e-310	0.350789415707036	0	0	CGNL1	1.43124267973605e-305
9.71697953542738e-101	0.0389152595513009	0	0	CHAD	2.91538537001428e-96
1.14487857652491e-20	0.0202740428366037	4.43996444039474e-05	0.000812895705906425	CHCHD10	2.97645532324947e-16
3.82764985508281e-109	0.131440493152941	0	0	CHCHD3	1.15304124234515e-104
1.57112497307252e-31	0.0509511365750321	0.000736623777254197	-7.28559174101306e-09	CHD6	4.29954060131027e-27
6.9168587711551e-17	0.064109842654977	0	0.000238950897230916	CHD9	1.75155614661961e-12
3.132126147616e-197	0.122234241823667	7.36304111981223e-05	0	CHDH	9.65415242479678e-193
3.30893399567572e-23	0.0309738180834441	0.000757145033493001	0.00076932956767628	CHFR	8.73293860138736e-19
6.29447338819927e-70	0.0585932442205502	1.16982138386734e-05	0	CHIC2	1.84698732629931e-65
3.10164109730447e-29	0.0454927062818522	9.05899825779377e-05	0	CHKA	8.41599295342594e-25
1.5335877825275e-50	0.0509859721487361	0	0	CHL1	4.38759464581117e-46
2.89715926650545e-179	0.0441198667378628	7.50602975524428e-06	0.000113243896879833	CHN1	8.89920411892479e-175
3.73812228444812e-11	0.0108416704175625	0.00787360343369936	0.0297608193898111	CHORDC1	8.86458318534028e-07
1.21855656758141e-62	0.0691569953638086	0.00166825445269209	0	CHPT1	3.54758373519976e-58
